timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749570405800,63.79176532033,9.371642003352743,64,130,-17.479,494.041,11.273,19.846,59.81763727121464,1007.3441114656032,13.5,62.043958125623135
1749570406400,63.79176661078889,9.371661807633334,112,180,-41.062,739.952,65.77,47.033,59.99133333333333,1007.3432739780658,13.5,62.06788634097707
1749570407002,63.79176811553522,9.371683887343316,75,119,14.696,205.864,12.923,51.177,59.882029950083194,1007.3492269461078,13.505479041916168,62.0535628742515
1749570407606,63.79176924501873,9.3717070953995,86,172,57.537,152.098,0.221,75.413,59.69288389513109,1007.3550288423154,13.51,62.04150698602794
1749570408204,63.791769706716664,9.371731203266668,84,155,7.962,151.338,39.537,-1.156,59.6,1007.3583112774452,13.51,62.0474750499002
1749570408805,63.79176834333879,9.37175485847245,78,100,-15.938,425.279,36.244,32.517,59.74600654664484,1007.36629222333,13.51,62.05346959122632
1749570410006,63.791769903940654,9.371800152579036,88,181,6.411,122.998,31.013,-11.902,59.8179700499168,1007.3856203592816,13.51,62.06
1749570410607,63.79177024973783,9.37182242340824,88,130,22.853,411.656,-6.053,50.76,60.0,1007.3934838323352,13.511447105788424,62.05710578842316
1749570411208,63.79177120223516,9.371845518557958,71,120,4.704,374.61,30.903,35.81,60.0,1007.402120958084,13.51744510978044,62.04510978043912
1749570411810,63.791772416422624,9.371869234542428,66,134,26.132,265.441,-2.018,3.115,59.98136439267887,1007.4093876370888,13.52,62.043449651046856
1749570412408,63.79177383630338,9.371893088366612,65,141,2.375,315.496,23.776,1.179,59.77354409317803,1007.415588235294,13.52,62.04941176470588
1749570413009,63.791775246844146,9.37191833073766,97,150,-20.11,257.131,47.328,60.586,59.473544093178035,1007.4211764471056,13.52,62.055409181636726
1749570413610,63.79177660316063,9.371942313984604,86,170,-34.393,300.068,55.332,43.832,59.180149812734086,1007.4278344311376,13.52,62.05718562874251
1749570414210,63.79177770070161,9.37196619223239,70,150,52.809,-100.576,3.688,31.21,58.99134775374376,1007.4381937125748,13.52,62.045209580838325
1749570414810,63.79177783668165,9.371990856771614,72,90,19.978,130.871,8.509,30.743,58.94388905547226,1007.4492907278166,13.52,62.046759720837485
1749570415412,63.79178036584304,9.372016308494176,80,104,-58.454,446.191,66.565,63.3,58.79134775374376,1007.4609946161517,13.52,62.05876370887338
1749570416013,63.79178176588889,9.3720402305,79,125,-50.167,198.14,88.477,26.768,58.68266666666667,1007.4674178642716,13.525379241516966,62.0438622754491
1749570416616,63.79178321599043,9.372063375771951,73,95,23.183,179.36,14.277,21.27,58.493133583021226,1007.4737862275448,13.53,62.03
1749570417216,63.7917846017554,9.372086438244592,100,175,45.623,291.306,41.521,-26.571,58.491014975041594,1007.4818700598802,13.53,62.03
1749570417817,63.79178623523849,9.372109803599557,82,145,-22.266,96.683,34.659,54.509,58.39101497504159,1007.4923963110668,13.53,62.03
1749570418418,63.79178786919024,9.372132877809204,81,85,36.9,-4.387,29.285,13.709,58.2910149750416,1007.5047998005982,13.53,62.03
1749570419026,63.791789469986135,9.3721576985746,92,145,63.082,209.397,-9.918,12.69,58.189850249584026,1007.5125181636728,13.53,62.019121756487024
1749570419626,63.79179072009363,9.37218217042447,80,135,46.643,-37.673,13.307,50.015,58.07003745318352,1007.5193699600798,13.53,62.01142714570858
1749570420227,63.791792351666665,9.3722067175,71,115,40.45,-28.679,31.51,-0.296,57.78,1007.5255479041916,13.53,62.0174251497006
1749570420827,63.7917940668081,9.372231148544094,85,165,46.449,345.934,-17.23,8.923,57.580033277870214,1007.5330083168318,13.53338613861386,62.01322772277228
1749570421427,63.79179618059068,9.372254870732114,80,160,-14.225,156.27,59.736,23.833,57.39018302828619,1007.541443960396,13.539326732673269,62.001346534653464
1749570422028,63.79179787273333,9.372278582286112,64,125,-3.126,374.405,30.52,-15.59,57.290166666666664,1007.5502552917904,13.54,62.00527200791296
1749570422627,63.791798794330006,9.372302873331252,74,170,-25.678,287.324,20.646,55.08,57.20724094881398,1007.5590268463072,13.54,62.00879241516966
1749570423227,63.79179946970604,9.372327409819745,76,135,3.331,111.582,67.763,-2.88,57.3,1007.5675897205588,13.54,62.002804391217566
1749570423829,63.79179868607143,9.372351732356153,69,115,51.009,-192.84,19.909,14.241,57.27039583333333,1007.577366467066,13.54,61.99679640718563
1749570424429,63.79180070673311,9.37237584572536,64,126,3.068,87.468,34.735,4.478,57.3,1007.5881449101796,13.54,61.990808383233535
1749570425030,63.791801586541666,9.372400336058334,73,129,-35.022,179.8,41.5,71.412,57.3,1007.5959768693918,13.54,62.00036889332004
1749570425631,63.79180286376404,9.372424946156888,75,139,-16.352,245.204,35.0,41.417,57.30724094881398,1007.6023946107784,13.54,62.00764471057884
1749570426230,63.79180468298392,9.372449128447032,56,100,9.764,198.642,15.027,18.96,57.4,1007.6049053892216,13.54,61.99568862275449
1749570426830,63.791806897499995,9.372473026708334,53,126,-19.074,319.377,23.87,-10.31,57.409166666666664,1007.609117964072,13.54,61.99
1749570427430,63.79180878485579,9.37249615399612,75,145,1.082,273.042,48.191,-0.403,57.5,1007.614866467066,13.54,61.99
1749570428031,63.791810512335,9.372520028178036,66,80,-6.126,125.128,22.563,30.37,57.509151414309486,1007.6337386839482,13.54,61.99512462612164
