timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749818739234,63.35513629125334,10.426029477013332,153,234,-51.034,946.037,69.029,-14.883,125.1908,1012.1796528942116,28.07,32.72
1749818739833,63.35515125568611,10.426015619736113,117,165,-1.35,911.138,20.723,8.926,125.1,1012.1888590818364,28.07,32.72
1749818740435,63.35516620303995,10.426002012109862,109,240,-2.515,781.366,2.767,11.702,125.1,1012.195789741036,28.07,32.717400398406376
1749818741035,63.35518122387133,10.425987938300056,138,220,81.578,74.385,9.047,5.512,125.1,1012.1996742031872,28.07,32.71142430278884
1749818741638,63.355195849683334,10.425973067633334,117,205,8.379,453.265,4.377,39.574,125.1,1012.2036239043824,28.07,32.71
1749818742238,63.35520995761144,10.425959132139056,124,226,68.887,-91.151,32.903,2.04,125.10938123752494,1012.207988023952,28.07,32.71055888223553
1749818742839,63.35522404730727,10.42594478876872,116,190,-1.495,509.522,40.394,-17.252,125.2,1012.2164452095808,28.07,32.71655688622754
1749818743445,63.35523842925093,10.425930709213484,129,259,10.865,589.204,29.018,27.307,125.2,1012.224058325025,28.07,32.71739780658026
1749818744046,63.355253350554634,10.425916750865223,119,195,65.975,-110.955,41.377,-30.732,125.2,1012.2304098703888,28.07,32.711405782652044
1749818745847,63.35529787725457,10.425874566580696,139,265,-29.402,893.772,47.386,-26.955,125.083693843594,1012.2521565304088,28.07,32.7
1749818746448,63.355312421718686,10.425861819302954,131,231,-57.554,441.237,105.816,9.918,124.98776529338328,1012.2599958083832,28.07,32.70254491017964
1749818747048,63.3553278782751,10.425848807770382,124,155,0.871,738.983,9.031,-0.122,124.8838602329451,1012.2661035928144,28.07,32.70853293413174
1749818747649,63.35534282072102,10.425834793352744,123,209,53.478,-26.266,28.796,8.412,124.78386023294507,1012.2696842315368,28.07,32.71453093812375
1749818748251,63.35535762773893,10.425819441713283,134,244,-22.251,508.002,69.341,-7.847,124.7,1012.2726360917248,28.069461615154538,32.721076769690924
1749818748851,63.35537253857459,10.42580408620355,132,209,68.555,385.724,-4.598,-2.145,124.7,1012.277481555334,28.06347956131605,32.7330408773679
1749818749450,63.35538824262967,10.425795608198634,119,225,5.251,844.549,9.336,46.522,124.13002171290712,1012.2805744510978,28.06,32.73500998003992
1749818750052,63.355403031508594,10.425775989966722,130,215,22.127,449.629,60.526,-1.315,124.7,1012.2812353293411,28.06,32.72299401197605
1749818750653,63.35541805288408,10.425762719362174,138,224,-12.442,655.583,38.897,75.095,124.7,1012.28283888335,28.06,32.72899302093719
1749818751253,63.35543289869797,10.425749697385948,129,185,91.479,140.923,-15.619,38.931,124.70959040959042,1012.2847818544368,28.06,32.74
1749818751853,63.35544786403655,10.425736213427465,126,165,58.787,255.092,4.046,36.371,124.71594684385384,1012.2870550348952,28.06,32.74
1749818752454,63.35546257331252,10.425722371849773,121,231,12.399,365.419,26.723,-1.732,124.8,1012.2863377245508,28.06,32.74491017964072
1749818753053,63.35547793207237,10.425707354873904,110,235,-15.539,271.214,55.298,34.778,124.8,1012.2813161676646,28.06,32.75686626746507
1749818753655,63.35549270320987,10.4256920804321,147,269,-3.335,338.492,73.886,-6.193,124.8148148148148,1012.2835937188436,28.06,32.76443668993021
1749818754255,63.35550823348768,10.425681836487684,129,205,-0.986,479.497,45.297,-12.785,124.33905615763548,1012.2881041874376,28.06,32.77083748753739
1749818754855,63.35552244198835,10.42566329042152,129,220,-39.342,152.982,117.727,12.674,124.88435940099832,1012.288164007976,28.06,32.78280159521436
1749818755456,63.3555372138764,10.42564959221182,114,185,-36.153,738.215,41.078,25.211,124.8,1012.2893736526946,28.057604790419163,32.78281437125749
1749818756056,63.355552192226824,10.425635680041392,119,190,37.179,649.445,0.518,0.395,124.8,1012.2923077844312,28.051616766467067,32.764850299401196
1749818756656,63.35556661276103,10.425621984318816,129,160,26.762,290.169,60.507,12.248,124.8,1012.295501794616,28.05,32.76
1749818757257,63.35558141259981,10.425608256881238,153,275,-30.179,522.651,68.209,89.925,124.8,1012.2987256231306,28.05,32.76143569292123
1749818757856,63.35559638568206,10.425595192970295,122,226,11.991,95.974,77.478,-5.806,124.78498349834985,1012.3008158524428,28.05,32.785324027916246
1749818758456,63.35561144649079,10.42558206562814,139,255,13.333,337.913,41.972,12.732,124.7,1012.3037902195608,28.05,32.79768463073852
1749818759056,63.35562630233112,10.425569328939645,129,210,-69.335,192.282,141.043,4.16,124.7,1012.308161477046,28.05,32.791696606786424
1749818760858,63.3556708577066,10.425529155565725,112,175,48.083,308.904,34.725,-31.245,124.6,1012.3121072854292,28.05,32.8
1749818761459,63.3556854289734,10.425514934829591,148,225,55.983,602.167,40.78,-9.782,124.6,1012.3116958083832,28.05,32.8
1749818762060,63.35570030959512,10.425501166311705,118,219,39.581,292.162,34.64,-2.637,124.6,1012.3124755489024,28.05,32.8
1749818762660,63.35571576809207,10.425487055557404,115,190,8.026,263.409,55.82,14.277,124.6,1012.3139321393036,28.045751243781098,32.804248756218904
1749818763261,63.35573075345821,10.425473502126207,111,196,18.624,959.528,13.88,-18.616,124.59140859140858,1012.315622954092,28.04,32.81
1749818763862,63.355745573768,10.425460782832223,128,205,-4.071,157.306,86.506,9.193,124.5,1012.316222754491,28.04,32.81
1749818764463,63.355761479375,10.4254513196625,129,221,-9.455,156.284,85.413,67.799,123.7647,1012.3180229312064,28.04,32.81444666001994
1749818765063,63.35577517639212,10.42543523876872,136,251,73.205,-8.333,23.736,55.999,124.5,1012.321851445663,28.04,32.826410767696906
1749818765663,63.3557897762812,10.425422256905158,112,145,-60.286,380.963,54.825,61.417,124.48585690515807,1012.3257664670658,28.04,32.821616766467066
1749818766265,63.355802511839826,10.425410587099568,112,168,11.588,719.297,10.222,-14.764,124.3914085914086,1012.3296239282154,28.04,32.809800598205385
1749818766864,63.35581327246667,10.425399831166668,132,186,6.903,272.214,31.812,48.867,124.386,1012.3303405782652,28.04,32.803828514456626
1749818767464,63.35582141160017,10.425390960494598,121,250,70.564,247.96,6.074,22.694,124.28952618453864,1012.3310371257486,28.03784431137725,32.80646706586826
1749818768065,63.35582705878259,10.425384704916803,99,155,49.663,417.384,1.097,11.735,124.2,1012.3316969061876,28.03184630738523,32.82446107784431
1749818768665,63.35583074888242,10.425380680929006,129,165,37.755,546.941,23.141,28.026,124.21381031613976,1012.3308645708584,28.03,32.821716566866264
1749818769265,63.35583402875498,10.425380242964808,138,225,23.192,294.52,30.502,0.85,123.6907171314741,1012.3293532934132,28.03,32.81
1749818771066,63.35583541095,10.425379662133333,114,210,-50.492,699.86,61.179,-5.634,124.2865,1012.3196472582254,28.03,32.82619142572283
1749818772267,63.35583609995509,10.425383398772455,140,224,-23.019,553.013,60.09,-7.819,124.19191616766469,1012.315047357926,28.029920239282156,32.83984047856431
1749818773467,63.35583702779235,10.425389273220974,107,175,-34.538,510.294,57.198,0.65,124.1,1012.3081726546908,28.02,32.81795409181637
1749818774068,63.355837433022735,10.425396639650582,111,174,45.587,80.847,38.857,22.509,124.11331114808652,1012.307212974052,28.02,32.811956087824356
1749818774669,63.35584015095611,10.425408420203762,129,209,30.293,395.028,42.658,-15.209,123.24300940438872,1012.3039523429712,28.02,32.82615154536391
1749818775869,63.355839444425,10.425444714325,101,175,-22.13,472.05,48.748,30.897,124.28716666666666,1012.2934117764472,28.02,32.84399201596807
1749818776470,63.35583993580216,10.425460619334997,107,190,23.879,324.403,55.712,-24.115,124.18054862842894,1012.2868526946108,28.02,32.84
1749818777070,63.35584032908763,10.425471312016084,139,230,12.031,351.552,79.558,-37.325,123.98718801996672,1012.2795473053892,28.02,32.84
1749818777671,63.35584047910427,10.425476779070992,112,160,-28.247,421.607,71.091,-7.663,123.9,1012.272952442672,28.02,32.84797607178465
1749818778873,63.35584042496117,10.42547991812812,128,230,28.475,279.788,55.921,31.683,123.91297836938436,1012.2599448103792,28.02,32.84804391217565
1749818779475,63.35584193067285,10.425481540290022,133,220,-32.856,448.386,72.977,50.666,123.37267401392111,1012.2540139303482,28.018019900497514,32.838019900497514
1749818781879,63.355838771933335,10.425484591352776,116,160,-3.898,654.848,59.544,-28.789,124.11316666666666,1012.2433709870388,28.01,32.84
1749818782479,63.35583440114648,10.425487909950062,131,216,28.304,573.826,59.54,-18.445,124.19013732833956,1012.2428311377244,28.01,32.83807385229541
1749818783680,63.35581794318636,10.425502316006655,122,194,54.777,97.705,26.844,-4.608,124.1,1012.2451301397206,28.01,32.83
1749818784279,63.35580625516667,10.425513596477778,120,185,-18.422,332.329,67.216,2.411,124.1,1012.2471626746508,28.01,32.83
1749818784879,63.35579331066833,10.42552617021076,116,170,-9.589,857.144,19.213,-15.556,124.1,1012.2469651046858,28.01,32.83
1749818785479,63.35577910508115,10.425539159806492,109,220,-8.423,505.581,52.909,-1.59,124.1,1012.2476538922156,28.01,32.83
1749818786081,63.3557639875969,10.425552325581396,117,205,-1.764,161.591,50.261,15.472,124.1,1012.2504175648702,28.01,32.83
1749818786682,63.35575258570381,10.425564278958944,110,210,-43.225,391.637,70.997,64.391,123.27336070381232,1012.2526346959124,28.01,32.833858424725825
1749818787283,63.35573426564892,10.42557963426234,135,250,20.232,373.947,68.724,-7.856,124.1,1012.2545521435694,28.01,32.83985044865404
1749818787884,63.35571958618611,10.425593303558331,113,185,-0.495,126.345,58.264,36.344,124.1,1012.2559451097804,28.01,32.84
