timestamp,eID,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,Lat,Lon,Date,Height,Press,Temp,Hum,vT,datetime
1749562350481,SYNC_4112,370.676,0.599,52.983,0.429,38.143,0.599,0.694,125,2,76,51.762,66.297,388.092,-31.48,34.68,"[0.598, 0.585, 0, 0, 0, 0, 0.533, 0.466, 0, 0.85, 0.439, 1.439, 0.27, 0.607, 1.392, 0.486, 2.364, 1.513, 7.07, 3.564, 0.683, 3.439, 2.563, 2.315, 1.88, 1.998, 0.439, 0.679, 0.199, 1.439, 0.439, 1.439, 0.481, 0, 0.837, 1.162, 1.434, 0.722, 0.843, 0, 0, 0.916, 1.083, 0, 0, 0, 0, 0.556, 0.443, 1, 0.876, 0.756, 2.123, 1.243, 0, 0.077, 0.922, 0, 0, 0.838, 0.161, 0, 0, 0.6, 1.44, 1.44, 0.518, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.209, 1.44, 0.349, 0, 0, 0, 0, 0.296, 1.44, 0.441, 1.441, 0.38, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, 0.719, 0, 0, 0, 0, 0, 0.374, 0.625, 1, 0, 0, 0, 0, 0, 0, 0.355, 1.442, 0.202, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208, 0.791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.025,0,0,1749562348008.993,43.10881294964029,1008.7871198404786,26.44,42.7,1749562350481,2025-06-10 13:32:30.481
1749562351082,SYNC_4112,260.247,0.599,52.983,0.479,38.143,0.599,0.694,125,2,69,38.74,66.297,388.092,-6.698,37.104,"[0.598, 0.585, 0, 0, 0, 0, 0, 0.972, 0.027, 0, 0.29, 2.168, 0.541, 0.607, 1.392, 0.486, 2.364, 4.878, 3.683, 3.074, 1.512, 1, 0, 0.001, 1.439, 0.558, 1.32, 0.679, 0.199, 1.439, 0.518, 1.842, 0, 1.397, 0.602, 1.277, 0.722, 0.313, 1.686, 0, 0, 0, 1.712, 1.287, 1, 0.676, 0.323, 0, 0, 0, 2.629, 0.37, 0, 1.197, 1.44, 0.362, 0, 0, 0.398, 0.601, 0, 0, 1, 0.6, 0.399, 0.962, 1.037, 0, 0, 0.243, 0.756, 0.124, 0.875, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.628, 0.371, 0, 0, 0, 0.838, 0.161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.765, 0.234, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.725, 0.274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.025,0,0,1749562349000.0,43.499168053244595,1008.7878308383234,26.44256487025948,42.7,1749562351082,2025-06-10 13:32:31.082
1749562351683,SYNC_4112,65.426,0.599,52.983,2.67,38.143,0.599,0.694,129,0,72,-21.438,66.297,388.092,51.545,27.81,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.917, 3.419, 2.27, 3.392, 1.459, 2.466, 3.534, 4.953, 4.074, 1.512, 2, 0.562, 0.439, 0.998, 0.88, 0.119, 1.519, 0.48, 0.638, 0.361, 0.518, 0.481, 0.397, 1.439, 3.162, 1.434, 1.565, 0.596, 0.439, 1.439, 0.523, 0, 0, 0.236, 0.763, 0, 0, 0, 0, 0.876, 0.123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.719, 1.44, 1.44, 0.399, 0, 0, 0.362, 1.44, 0.196, 0, 0, 0.565, 0.434, 0, 0, 0.328, 1.44, 0.23, 0.65, 0.349, 0, 0, 0.414, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.886, 0.113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.338, 0.661, 0, 0, 0, 0, 0, 0, 0.879, 0.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07, 0.929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021,0,0,1749562349011.3894,42.90569476082005,1008.7883706586828,26.448562874251497,42.7,1749562351683,2025-06-10 13:32:31.683
1749562352283,SYNC_4112,724.289,0.6,52.895,0.506,38.079,0.6,0.694,125,1,74,20.217,66.186,387.445,-37.246,2.43,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1.29, 0.709, 1.168, 1.439, 2.486, 1.905, 1.851, 2.513, 2.243, 2.635, 1.439, 1.562, 3.44, 1.315, 1.88, 2.879, 0.558, 1.439, 0.439, 2.717, 1.24, 2.361, 0.481, 3.397, 0.602, 0, 0.717, 1.439, 0.843, 0, 0, 0, 1, 0, 0, 0, 0, 0.556, 0.443, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.481, 0.518, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0.209, 0.79, 0, 0, 0, 0.414, 1.44, 1.144, 0, 0, 0, 0.06, 1.441, 0.498, 0, 0, 0, 0, 0, 0, 0.03, 0.969, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.49, 0.509, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.355, 1.442, 0.202, 0.682, 0.317, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.951, 0.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.026,0,0,1749562350000.0,43.4,1008.7885000000001,26.45,42.686347305389226,1749562352283,2025-06-10 13:32:32.283
1749562352884,SYNC_4112,575.757,0.599,52.983,2.136,38.143,0.599,0.694,154,0,91,-2.4,66.297,388.092,17.436,26.326,"[0.598, 0.585, 0, 0, 0, 1, 0.533, 0.466, 1.411, 0.588, 2.29, 0.709, 4.337, 1.662, 1.188, 4.298, 3.29, 2.683, 4.953, 1.074, 1.512, 2.122, 1.439, 1.439, 1.88, 2.879, 3.879, 2.119, 1.439, 2.078, 0.8, 1.439, 1.439, 1.439, 1.439, 0.162, 0, 0.156, 0.843, 0, 0.952, 1.963, 0.083, 0, 0.472, 1.527, 0.232, 2.323, 0.443, 0, 0, 0, 0, 0.197, 1.44, 0.362, 0, 0, 0, 0.838, 0.161, 0, 0.16, 1.44, 1.399, 0, 0, 0.362, 0.637, 0, 0, 0, 0, 0, 0, 0, 0, 0.769, 1.44, 0.79, 0, 0, 0, 0, 0, 0, 0, 0.178, 0.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0.113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 0.856, 0, 0, 0, 1, 0, 1.48, 1.519, 0, 0, 0.01, 0.989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.751, 0.248, 0.638, 0.361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27, 0.729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028,0,0,1749562350006.2422,43.3,1008.7884176646708,26.45,42.66945109780439,1749562352884,2025-06-10 13:32:32.884
1749562353486,SYNC_4112,225.618,0.599,52.983,0.456,38.143,0.599,0.694,90,1,64,48.032,66.297,388.092,-36.848,52.522,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, 1.439, 0.27, 0.607, 2.439, 1.439, 5.142, 0.736, 1.439, 3.17, 3.708, 0.684, 2.632, 1.004, 3.436, 1.439, 1.119, 0, 0, 0.638, 0.361, 1.036, 2.879, 0.879, 2.042, 0.162, 0, 0, 0, 0, 0, 0, 1.712, 2.083, 0.676, 2.203, 1.323, 0, 0.996, 1.003, 0, 0, 0, 0, 0, 0, 0.517, 0.482, 0, 0, 0, 0, 0, 0, 1.04, 0.959, 0.921, 0.078, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.796, 0.203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 0.856, 0, 0, 0, 0.355, 0.644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.223, 0.776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045, 0.954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164, 0.835, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.021,0,0,1749562351000.0,43.2985,1008.7875164670659,26.45,42.66344311377245,1749562353486,2025-06-10 13:32:33.486
1749562354085,SYNC_4112,69.852,0.599,52.983,0.692,38.143,0.599,0.694,140,1,66,66.294,66.297,388.092,-32.251,31.653,"[0.598, 0.585, 0, 0, 0, 0, 0, 0.972, 0.027, 0, 0, 0.729, 2.439, 1.439, 0.486, 3.364, 3.392, 1.513, 3.852, 2.026, 2.122, 1.756, 1.439, 1.437, 0, 0, 1, 0, 1.199, 0.8, 0, 0, 0, 0, 2.512, 1.596, 2.891, 1.156, 0.843, 0, 0, 1.832, 0.523, 0.643, 0.236, 2.116, 0.647, 0, 0, 2, 0.876, 1.123, 0, 0, 0, 0, 0.517, 1.44, 0.041, 0, 0, 0, 0, 0, 0.04, 0.959, 0, 0, 0.803, 1.44, 0.756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.091, 0.908, 0, 0.414, 0.585, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.78, 0.219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.865, 0.134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.971, 0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.022,0,0,1749562352000.0,43.2,1008.7862648702594,26.45253493013972,42.66506986027944,1749562354085,2025-06-10 13:32:34.085
1749562354689,SYNC_4112,40.118,0.599,52.983,0.393,38.143,0.599,0.694,147,1,73,-21.188,66.297,388.092,69.704,29.011,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 2, 0.85, 0.149, 2.917, 1.251, 2.047, 2.831, 2.412, 2.466, 2.804, 2.878, 2.635, 1.439, 1.439, 1.439, 1.439, 1.439, 2.32, 1.238, 0, 0.199, 1.439, 1.518, 1.842, 0, 0.795, 1.204, 2.277, 0.722, 0.313, 2.283, 0.403, 0, 0, 1, 0.796, 0.203, 0.676, 0.323, 0, 0, 0, 0.876, 0.123, 0.756, 0.243, 0, 0, 0.517, 0.482, 0, 0, 1, 0, 1.32, 2.28, 0.399, 0.481, 0.518, 0, 0, 0.243, 0.756, 0, 0, 0, 0, 0, 0, 0, 1.209, 1.44, 0.349, 0, 0, 0.414, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.472, 0.527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.536, 0.463, 0, 0, 0, 0, 0, 0, 0.07, 0.929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.78, 0.219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.02,0,0,1749562352019.9502,43.19800498753118,1008.7845167664672,26.4585628742515,42.677125748502995,1749562354689,2025-06-10 13:32:34.689
1749562355287,SYNC_4112,818.445,0.604,52.545,0.831,37.827,0.604,0.694,184,3,97,56.997,65.748,384.88,-38.491,4.158,"[0.603, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 0.729, 1.419, 0, 1.823, 3.27, 2.392, 2.364, 1.148, 1.608, 2.122, 3.635, 3.878, 2.316, 1.439, 1.439, 0.558, 0.64, 2.879, 1.679, 0.8, 1.157, 2.361, 3.355, 0.921, 1.204, 1, 0.717, 0.282, 0, 0, 1.429, 3.403, 0.167, 0, 1, 0.676, 2.323, 0, 0, 1, 0.876, 3.123, 0, 0, 0, 0, 0.517, 0.482, 0, 0, 0, 0, 0, 0, 0, 0.481, 0.518, 0, 0, 0.487, 2.197, 0.315, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.414, 1.44, 1.144, 0.737, 0.262, 0, 0.06, 0.939, 0, 0, 0, 0, 0, 0.148, 0.851, 0, 0, 0, 0.354, 0.645, 0, 1.358, 0.641, 0.561, 0.438, 0, 0, 1, 0, 0, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.028, 0.971, 0.913, 0.086, 0.797, 0.202, 0, 1.125, 0.874, 1, 0, 0, 0, 0, 0, 0, 0, 0.551, 0.448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.308, 0.691, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.038,0,0,1749562353000.0,0.43100000000000005,1008.7834210368894,26.46,42.67547357926222,1749562355287,2025-06-10 13:32:35.287
1749562355888,SYNC_4112,385.916,0.597,53.161,0.687,38.271,0.597,0.694,86,2,73,57.376,66.519,389.392,-34.903,17.049,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 0.439, 0.709, 1.337, 3.486, 2.223, 1.925, 1.952, 1.439, 2.243, 2.366, 3.024, 1, 1.124, 2.875, 0, 0, 1, 0, 1, 0.638, 2.439, 0.921, 1.915, 0.084, 0, 0, 0.717, 1.439, 0.843, 0, 0.476, 0.523, 0, 0, 1.236, 0.763, 1, 0, 0, 0, 1.753, 0.246, 0.756, 0.243, 0, 0.077, 1.44, 0.482, 0, 0, 1, 0, 0, 0, 0.04, 0.959, 0, 0, 1.606, 0.637, 0.756, 0, 0, 0, 0, 0, 0, 0, 0.209, 0.79, 0, 0, 0, 0, 1.71, 1.289, 0.737, 1.262, 0, 0, 0.501, 0.498, 1, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0.913, 0.442, 0.644, 0, 0, 0, 0, 0, 0.452, 0.547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.379, 0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.389, 0.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.028,0,0,1749562353006.2422,43.099375780274656,1008.7824339321357,26.46051896207585,42.67,1749562355888,2025-06-10 13:32:35.888
1749562356492,SYNC_4112,155.924,0.599,52.983,0.424,38.143,0.599,0.694,119,2,81,52.647,66.297,388.092,7.496,-7.203,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 1, 0, 1, 1.215, 0.831, 3.384, 3.493, 3.439, 3.048, 2.074, 4.245, 3.267, 2.248, 2.753, 1.88, 2.879, 2.238, 0.759, 1.24, 1.916, 1.161, 0.921, 0.957, 0.042, 0, 0.277, 0.722, 0, 0.596, 1.403, 0, 0, 1.356, 0.643, 0.236, 0.763, 0, 0, 0.996, 0.44, 0.563, 0.316, 0.683, 0.197, 3.352, 1.45, 0, 0, 0, 0, 0.279, 1.44, 0.28, 0, 0, 0, 0.921, 0.078, 0, 0, 0, 0, 0, 2, 0.893, 1.993, 0.112, 0, 0, 0, 0, 0.532, 0.467, 0, 0, 0, 0, 0, 0, 1.06, 0.939, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, 0.719, 0, 0, 0, 0.49, 0.509, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.024,0,0,1749562354000.0,43.098004987531176,1008.78050499002,26.466546906187624,42.67,1749562356492,2025-06-10 13:32:36.492
1749562357090,SYNC_4112,227.642,0.598,53.072,0.637,38.207,0.598,0.694,121,0,65,24.267,66.407,388.741,-1.658,36.281,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 1.729, 1.419, 0, 1.215, 1.831, 1.925, 2.878, 1.878, 1.269, 2.243, 1.439, 2.562, 2.316, 1.439, 1.439, 0.558, 2.96, 3.559, 0.48, 0.638, 0.361, 0.518, 0.481, 1, 0.837, 0.162, 0.717, 0.282, 0, 0.036, 1.439, 0.523, 0, 2.388, 0.611, 0, 0, 0, 0, 1, 0, 0, 0.756, 0.243, 0, 0, 0.517, 0.482, 2, 0, 0, 0, 0.16, 0.839, 0.04, 1.44, 0.518, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209, 0.79, 1, 0, 0, 1, 0, 0, 0, 0, 0.619, 0.38, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.328, 0.671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.932, 0.067, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.797, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.942, 0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.823, 0.176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02,0,0,1749562355000.0,43.0,1008.7785700598803,26.47,42.66748502994012,1749562357090,2025-06-10 13:32:37.090
