timestamp,eID,objectVersion,classID,sensorMeasures,sensorConfig,Realtime,Livetime,Spectrum_length,Spectrum_sum,Spectrum_max,Total,Countrate,Cosmics,vT,datetime
1749562336070.0,SPECTRO_4112,,,,,0.2,0.2,512.0,16.0,2.0,16.0,80.0,1.0,1749562336070.0,2025-06-10 13:32:16.070
1749562336270.0,SPECTRO_4112,,,,,0.199,0.199,512.0,30.0,2.0,30.0,151.0,0.0,1749562336270.0,2025-06-10 13:32:16.270
1749562336470.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,1.0,1749562336470.0,2025-06-10 13:32:16.470
1749562336671.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562336671.0,2025-06-10 13:32:16.671
1749562336871.0,SPECTRO_4112,,,,,0.199,0.199,512.0,29.0,2.0,29.0,146.0,0.0,1749562336871.0,2025-06-10 13:32:16.871
1749562337071.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,1.0,1749562337071.0,2025-06-10 13:32:17.071
1749562337271.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,1.0,1749562337271.0,2025-06-10 13:32:17.271
1749562337471.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,4.0,27.0,135.0,0.0,1749562337471.0,2025-06-10 13:32:17.471
1749562337671.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,0.0,1749562337671.0,2025-06-10 13:32:17.671
1749562337871.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,3.0,20.0,100.0,0.0,1749562337871.0,2025-06-10 13:32:17.871
1749562338071.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562338071.0,2025-06-10 13:32:18.071
1749562338274.0,SPECTRO_4112,,,,,0.202,0.202,512.0,23.0,2.0,23.0,114.0,0.0,1749562338274.0,2025-06-10 13:32:18.274
1749562338471.0,SPECTRO_4112,,,,,0.197,0.197,512.0,22.0,2.0,22.0,112.0,0.0,1749562338471.0,2025-06-10 13:32:18.471
1749562338671.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562338671.0,2025-06-10 13:32:18.671
1749562338871.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,3.0,23.0,115.0,1.0,1749562338871.0,2025-06-10 13:32:18.871
1749562339072.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562339072.0,2025-06-10 13:32:19.072
1749562339273.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562339273.0,2025-06-10 13:32:19.273
1749562339472.0,SPECTRO_4112,,,,,0.198,0.198,512.0,30.0,2.0,30.0,152.0,0.0,1749562339472.0,2025-06-10 13:32:19.472
1749562339672.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,1.0,1749562339672.0,2025-06-10 13:32:19.672
1749562339873.0,SPECTRO_4112,,,,,0.2,0.2,512.0,14.0,2.0,14.0,70.0,0.0,1749562339873.0,2025-06-10 13:32:19.873
1749562340073.0,SPECTRO_4112,,,,,0.2,0.2,512.0,17.0,2.0,17.0,85.0,0.0,1749562340073.0,2025-06-10 13:32:20.073
1749562340275.0,SPECTRO_4112,,,,,0.201,0.201,512.0,32.0,2.0,32.0,159.0,2.0,1749562340275.0,2025-06-10 13:32:20.275
1749562340475.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,0.0,1749562340475.0,2025-06-10 13:32:20.475
1749562340675.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,0.0,1749562340675.0,2025-06-10 13:32:20.675
1749562340876.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,0.0,1749562340876.0,2025-06-10 13:32:20.876
1749562341076.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,3.0,32.0,160.0,0.0,1749562341076.0,2025-06-10 13:32:21.076
1749562341276.0,SPECTRO_4112,,,,,0.199,0.199,512.0,22.0,3.0,22.0,111.0,1.0,1749562341276.0,2025-06-10 13:32:21.276
1749562341476.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,4.0,28.0,141.0,1.0,1749562341476.0,2025-06-10 13:32:21.476
1749562341678.0,SPECTRO_4112,,,,,0.202,0.202,512.0,26.0,2.0,26.0,129.0,0.0,1749562341678.0,2025-06-10 13:32:21.678
1749562341876.0,SPECTRO_4112,,,,,0.198,0.198,512.0,25.0,2.0,25.0,126.0,2.0,1749562341876.0,2025-06-10 13:32:21.876
1749562342076.0,SPECTRO_4112,,,,,0.199,0.199,512.0,26.0,3.0,26.0,131.0,1.0,1749562342076.0,2025-06-10 13:32:22.076
1749562342276.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,1.0,20.0,100.0,0.0,1749562342276.0,2025-06-10 13:32:22.276
1749562342476.0,SPECTRO_4112,,,,,0.199,0.199,512.0,18.0,2.0,18.0,90.0,0.0,1749562342476.0,2025-06-10 13:32:22.476
1749562342676.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,1.0,1749562342676.0,2025-06-10 13:32:22.676
1749562342876.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,1.0,20.0,101.0,0.0,1749562342876.0,2025-06-10 13:32:22.876
1749562343076.0,SPECTRO_4112,,,,,0.199,0.199,512.0,30.0,2.0,30.0,151.0,0.0,1749562343076.0,2025-06-10 13:32:23.076
1749562343276.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562343276.0,2025-06-10 13:32:23.276
1749562343477.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562343477.0,2025-06-10 13:32:23.477
1749562343676.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,0.0,1749562343676.0,2025-06-10 13:32:23.676
1749562343876.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,2.0,28.0,141.0,1.0,1749562343876.0,2025-06-10 13:32:23.876
1749562344077.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,2.0,19.0,95.0,2.0,1749562344077.0,2025-06-10 13:32:24.077
1749562344277.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,2.0,30.0,150.0,1.0,1749562344277.0,2025-06-10 13:32:24.277
1749562344478.0,SPECTRO_4112,,,,,0.2,0.2,512.0,16.0,2.0,16.0,80.0,0.0,1749562344478.0,2025-06-10 13:32:24.478
1749562344678.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562344678.0,2025-06-10 13:32:24.678
1749562344878.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562344878.0,2025-06-10 13:32:24.878
1749562345081.0,SPECTRO_4112,,,,,0.202,0.202,512.0,25.0,2.0,25.0,124.0,2.0,1749562345081.0,2025-06-10 13:32:25.081
1749562345278.0,SPECTRO_4112,,,,,0.197,0.197,512.0,22.0,2.0,22.0,112.0,0.0,1749562345278.0,2025-06-10 13:32:25.278
1749562345478.0,SPECTRO_4112,,,,,0.199,0.199,512.0,24.0,2.0,24.0,121.0,0.0,1749562345478.0,2025-06-10 13:32:25.478
1749562345679.0,SPECTRO_4112,,,,,0.2,0.2,512.0,39.0,3.0,39.0,195.0,1.0,1749562345679.0,2025-06-10 13:32:25.679
1749562345879.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562345879.0,2025-06-10 13:32:25.879
1749562346079.0,SPECTRO_4112,,,,,0.2,0.2,512.0,34.0,2.0,34.0,170.0,0.0,1749562346079.0,2025-06-10 13:32:26.079
1749562346279.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,1.0,1749562346279.0,2025-06-10 13:32:26.279
1749562346479.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,2.0,20.0,101.0,0.0,1749562346479.0,2025-06-10 13:32:26.479
1749562346679.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,3.0,30.0,150.0,1.0,1749562346679.0,2025-06-10 13:32:26.679
1749562346879.0,SPECTRO_4112,,,,,0.199,0.199,512.0,29.0,3.0,29.0,146.0,2.0,1749562346879.0,2025-06-10 13:32:26.879
1749562347079.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,0.0,1749562347079.0,2025-06-10 13:32:27.079
1749562347280.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,1.0,1749562347280.0,2025-06-10 13:32:27.280
1749562347480.0,SPECTRO_4112,,,,,0.199,0.199,512.0,29.0,2.0,29.0,146.0,1.0,1749562347480.0,2025-06-10 13:32:27.480
1749562347680.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,3.0,31.0,155.0,0.0,1749562347680.0,2025-06-10 13:32:27.680
1749562347880.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,2.0,29.0,145.0,1.0,1749562347880.0,2025-06-10 13:32:27.880
1749562348082.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,2.0,26.0,129.0,0.0,1749562348082.0,2025-06-10 13:32:28.082
1749562348281.0,SPECTRO_4112,,,,,0.199,0.199,512.0,37.0,3.0,37.0,186.0,0.0,1749562348281.0,2025-06-10 13:32:28.281
1749562348482.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,0.0,1749562348482.0,2025-06-10 13:32:28.482
1749562348681.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,3.0,28.0,141.0,1.0,1749562348681.0,2025-06-10 13:32:28.681
1749562348882.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,3.0,19.0,95.0,0.0,1749562348882.0,2025-06-10 13:32:28.882
1749562349082.0,SPECTRO_4112,,,,,0.199,0.199,512.0,26.0,2.0,26.0,131.0,0.0,1749562349082.0,2025-06-10 13:32:29.082
1749562349282.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,0.0,1749562349282.0,2025-06-10 13:32:29.282
1749562349483.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,1.0,1749562349483.0,2025-06-10 13:32:29.483
1749562349682.0,SPECTRO_4112,,,,,0.199,0.199,512.0,27.0,2.0,27.0,136.0,1.0,1749562349682.0,2025-06-10 13:32:29.682
1749562349881.0,SPECTRO_4112,,,,,0.199,0.199,512.0,29.0,2.0,29.0,146.0,0.0,1749562349881.0,2025-06-10 13:32:29.881
1749562350082.0,SPECTRO_4112,,,,,0.201,0.201,512.0,29.0,3.0,29.0,144.0,0.0,1749562350082.0,2025-06-10 13:32:30.082
1749562350281.0,SPECTRO_4112,,,,,0.198,0.198,512.0,21.0,3.0,21.0,106.0,1.0,1749562350281.0,2025-06-10 13:32:30.281
1749562350481.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562350481.0,2025-06-10 13:32:30.481
1749562350681.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,3.0,21.0,106.0,1.0,1749562350681.0,2025-06-10 13:32:30.681
1749562350881.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,3.0,30.0,150.0,1.0,1749562350881.0,2025-06-10 13:32:30.881
1749562351082.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562351082.0,2025-06-10 13:32:31.082
1749562351282.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,1.0,1749562351282.0,2025-06-10 13:32:31.282
1749562351482.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,2.0,20.0,101.0,1.0,1749562351482.0,2025-06-10 13:32:31.482
1749562351683.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,3.0,26.0,129.0,0.0,1749562351683.0,2025-06-10 13:32:31.683
1749562351886.0,SPECTRO_4112,,,,,0.202,0.202,512.0,23.0,2.0,23.0,114.0,0.0,1749562351886.0,2025-06-10 13:32:31.886
1749562352082.0,SPECTRO_4112,,,,,0.196,0.196,512.0,23.0,2.0,23.0,117.0,0.0,1749562352082.0,2025-06-10 13:32:32.082
1749562352283.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562352283.0,2025-06-10 13:32:32.283
1749562352483.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562352483.0,2025-06-10 13:32:32.483
1749562352683.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562352683.0,2025-06-10 13:32:32.683
1749562352884.0,SPECTRO_4112,,,,,0.201,0.201,512.0,31.0,2.0,31.0,154.0,0.0,1749562352884.0,2025-06-10 13:32:32.884
1749562353084.0,SPECTRO_4112,,,,,0.199,0.199,512.0,34.0,3.0,34.0,171.0,0.0,1749562353084.0,2025-06-10 13:32:33.084
1749562353284.0,SPECTRO_4112,,,,,0.199,0.199,512.0,26.0,4.0,26.0,131.0,0.0,1749562353284.0,2025-06-10 13:32:33.284
1749562353486.0,SPECTRO_4112,,,,,0.201,0.201,512.0,18.0,3.0,18.0,90.0,0.0,1749562353486.0,2025-06-10 13:32:33.486
1749562353686.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,2.0,19.0,95.0,0.0,1749562353686.0,2025-06-10 13:32:33.686
1749562353885.0,SPECTRO_4112,,,,,0.198,0.198,512.0,27.0,2.0,27.0,136.0,1.0,1749562353885.0,2025-06-10 13:32:33.885
1749562354085.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,0.0,1749562354085.0,2025-06-10 13:32:34.085
1749562354285.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562354285.0,2025-06-10 13:32:34.285
1749562354485.0,SPECTRO_4112,,,,,0.199,0.199,512.0,17.0,2.0,17.0,85.0,1.0,1749562354485.0,2025-06-10 13:32:34.485
1749562354689.0,SPECTRO_4112,,,,,0.204,0.204,512.0,30.0,2.0,30.0,147.0,0.0,1749562354689.0,2025-06-10 13:32:34.689
1749562354885.0,SPECTRO_4112,,,,,0.195,0.195,512.0,15.0,2.0,15.0,77.0,1.0,1749562354885.0,2025-06-10 13:32:34.885
1749562355085.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562355085.0,2025-06-10 13:32:35.085
1749562355287.0,SPECTRO_4112,,,,,0.201,0.201,512.0,37.0,2.0,37.0,184.0,1.0,1749562355287.0,2025-06-10 13:32:35.287
1749562355487.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,2.0,32.0,160.0,2.0,1749562355487.0,2025-06-10 13:32:35.487
1749562355691.0,SPECTRO_4112,,,,,0.203,0.203,512.0,28.0,3.0,28.0,138.0,0.0,1749562355691.0,2025-06-10 13:32:35.691
1749562355888.0,SPECTRO_4112,,,,,0.197,0.197,512.0,17.0,2.0,17.0,86.0,0.0,1749562355888.0,2025-06-10 13:32:35.888
1749562356089.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,3.0,31.0,155.0,1.0,1749562356089.0,2025-06-10 13:32:36.089
1749562356289.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,1.0,1749562356289.0,2025-06-10 13:32:36.289
1749562356492.0,SPECTRO_4112,,,,,0.202,0.202,512.0,24.0,3.0,24.0,119.0,0.0,1749562356492.0,2025-06-10 13:32:36.492
1749562356691.0,SPECTRO_4112,,,,,0.199,0.199,512.0,22.0,3.0,22.0,111.0,1.0,1749562356691.0,2025-06-10 13:32:36.691
1749562356890.0,SPECTRO_4112,,,,,0.198,0.198,512.0,35.0,3.0,35.0,177.0,1.0,1749562356890.0,2025-06-10 13:32:36.890
1749562357090.0,SPECTRO_4112,,,,,0.199,0.199,512.0,24.0,2.0,24.0,121.0,0.0,1749562357090.0,2025-06-10 13:32:37.090
1749562357290.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562357290.0,2025-06-10 13:32:37.290
1749562357490.0,SPECTRO_4112,,,,,0.199,0.199,512.0,16.0,2.0,16.0,80.0,0.0,1749562357490.0,2025-06-10 13:32:37.490
1749562357694.0,SPECTRO_4112,,,,,0.203,0.203,512.0,24.0,3.0,24.0,118.0,0.0,1749562357694.0,2025-06-10 13:32:37.694
1749562357890.0,SPECTRO_4112,,,,,0.196,0.196,512.0,28.0,2.0,28.0,143.0,1.0,1749562357890.0,2025-06-10 13:32:37.890
1749562358093.0,SPECTRO_4112,,,,,0.203,0.203,512.0,23.0,2.0,23.0,113.0,0.0,1749562358093.0,2025-06-10 13:32:38.093
1749562358290.0,SPECTRO_4112,,,,,0.196,0.196,512.0,19.0,2.0,19.0,97.0,1.0,1749562358290.0,2025-06-10 13:32:38.290
1749562358490.0,SPECTRO_4112,,,,,0.199,0.199,512.0,29.0,2.0,29.0,146.0,0.0,1749562358490.0,2025-06-10 13:32:38.490
1749562358695.0,SPECTRO_4112,,,,,0.205,0.205,512.0,22.0,2.0,22.0,107.0,0.0,1749562358695.0,2025-06-10 13:32:38.695
1749562358890.0,SPECTRO_4112,,,,,0.195,0.195,512.0,27.0,2.0,27.0,138.0,1.0,1749562358890.0,2025-06-10 13:32:38.890
1749562359090.0,SPECTRO_4112,,,,,0.199,0.199,512.0,32.0,2.0,32.0,161.0,2.0,1749562359090.0,2025-06-10 13:32:39.090
1749562359290.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,2.0,33.0,165.0,0.0,1749562359290.0,2025-06-10 13:32:39.290
1749562359490.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,3.0,27.0,135.0,0.0,1749562359490.0,2025-06-10 13:32:39.490
1749562359690.0,SPECTRO_4112,,,,,0.199,0.199,512.0,22.0,2.0,22.0,111.0,0.0,1749562359690.0,2025-06-10 13:32:39.690
1749562359890.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,2.0,32.0,160.0,0.0,1749562359890.0,2025-06-10 13:32:39.890
1749562360090.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562360090.0,2025-06-10 13:32:40.090
1749562360290.0,SPECTRO_4112,,,,,0.199,0.199,512.0,30.0,4.0,30.0,151.0,0.0,1749562360290.0,2025-06-10 13:32:40.290
1749562360490.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,3.0,22.0,110.0,0.0,1749562360490.0,2025-06-10 13:32:40.490
1749562360690.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,3.0,23.0,115.0,3.0,1749562360690.0,2025-06-10 13:32:40.690
1749562360890.0,SPECTRO_4112,,,,,0.199,0.199,512.0,27.0,2.0,27.0,136.0,0.0,1749562360890.0,2025-06-10 13:32:40.890
1749562361090.0,SPECTRO_4112,,,,,0.2,0.2,512.0,17.0,2.0,17.0,85.0,0.0,1749562361090.0,2025-06-10 13:32:41.090
1749562361290.0,SPECTRO_4112,,,,,0.199,0.199,512.0,18.0,1.0,18.0,90.0,0.0,1749562361290.0,2025-06-10 13:32:41.290
1749562361490.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562361490.0,2025-06-10 13:32:41.490
1749562361690.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562361690.0,2025-06-10 13:32:41.690
1749562361891.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562361891.0,2025-06-10 13:32:41.891
1749562362091.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,4.0,29.0,145.0,0.0,1749562362091.0,2025-06-10 13:32:42.091
1749562362291.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,1.0,1749562362291.0,2025-06-10 13:32:42.291
1749562362491.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,4.0,20.0,100.0,0.0,1749562362491.0,2025-06-10 13:32:42.491
1749562362691.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562362691.0,2025-06-10 13:32:42.691
1749562362891.0,SPECTRO_4112,,,,,0.199,0.199,512.0,26.0,2.0,26.0,131.0,0.0,1749562362891.0,2025-06-10 13:32:42.891
1749562363091.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562363091.0,2025-06-10 13:32:43.091
1749562363291.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,0.0,1749562363291.0,2025-06-10 13:32:43.291
1749562363491.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,1.0,20.0,100.0,1.0,1749562363491.0,2025-06-10 13:32:43.491
1749562363691.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562363691.0,2025-06-10 13:32:43.691
1749562363891.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,2.0,21.0,106.0,0.0,1749562363891.0,2025-06-10 13:32:43.891
1749562364092.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,2.0,30.0,150.0,1.0,1749562364092.0,2025-06-10 13:32:44.092
1749562364292.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,1.0,1749562364292.0,2025-06-10 13:32:44.292
1749562364492.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,2.0,1749562364492.0,2025-06-10 13:32:44.492
1749562364693.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,1.0,32.0,160.0,0.0,1749562364693.0,2025-06-10 13:32:44.693
1749562364893.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,2.0,29.0,145.0,1.0,1749562364893.0,2025-06-10 13:32:44.893
1749562365093.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,2.0,33.0,165.0,0.0,1749562365093.0,2025-06-10 13:32:45.093
1749562365293.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,3.0,21.0,106.0,0.0,1749562365293.0,2025-06-10 13:32:45.293
1749562365493.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,1.0,1749562365493.0,2025-06-10 13:32:45.493
1749562365693.0,SPECTRO_4112,,,,,0.199,0.199,512.0,32.0,3.0,32.0,161.0,0.0,1749562365693.0,2025-06-10 13:32:45.693
1749562365893.0,SPECTRO_4112,,,,,0.199,0.199,512.0,24.0,2.0,24.0,121.0,0.0,1749562365893.0,2025-06-10 13:32:45.893
1749562366093.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562366093.0,2025-06-10 13:32:46.093
1749562366293.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562366293.0,2025-06-10 13:32:46.293
1749562366493.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,2.0,32.0,160.0,0.0,1749562366493.0,2025-06-10 13:32:46.493
1749562366693.0,SPECTRO_4112,,,,,0.199,0.199,512.0,27.0,2.0,27.0,136.0,0.0,1749562366693.0,2025-06-10 13:32:46.693
1749562366894.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,2.0,31.0,155.0,2.0,1749562366894.0,2025-06-10 13:32:46.894
1749562367094.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562367094.0,2025-06-10 13:32:47.094
1749562367294.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,2.0,20.0,101.0,0.0,1749562367294.0,2025-06-10 13:32:47.294
1749562367494.0,SPECTRO_4112,,,,,0.2,0.2,512.0,42.0,3.0,42.0,210.0,1.0,1749562367494.0,2025-06-10 13:32:47.494
1749562367695.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562367695.0,2025-06-10 13:32:47.695
1749562367896.0,SPECTRO_4112,,,,,0.201,0.201,512.0,33.0,3.0,33.0,164.0,1.0,1749562367896.0,2025-06-10 13:32:47.896
1749562368096.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,0.0,1749562368096.0,2025-06-10 13:32:48.096
1749562368296.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,4.0,27.0,135.0,0.0,1749562368296.0,2025-06-10 13:32:48.296
1749562368496.0,SPECTRO_4112,,,,,0.2,0.2,512.0,34.0,4.0,34.0,170.0,0.0,1749562368496.0,2025-06-10 13:32:48.496
1749562368696.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,2.0,21.0,106.0,0.0,1749562368696.0,2025-06-10 13:32:48.696
1749562368896.0,SPECTRO_4112,,,,,0.199,0.199,512.0,32.0,2.0,32.0,161.0,1.0,1749562368896.0,2025-06-10 13:32:48.896
1749562369096.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562369096.0,2025-06-10 13:32:49.096
1749562369297.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,1.0,1749562369297.0,2025-06-10 13:32:49.297
1749562369497.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,3.0,21.0,105.0,1.0,1749562369497.0,2025-06-10 13:32:49.497
1749562369698.0,SPECTRO_4112,,,,,0.2,0.2,512.0,36.0,3.0,36.0,180.0,1.0,1749562369698.0,2025-06-10 13:32:49.698
1749562369898.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,0.0,1749562369898.0,2025-06-10 13:32:49.898
1749562370099.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562370099.0,2025-06-10 13:32:50.099
1749562370300.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,1.0,1749562370300.0,2025-06-10 13:32:50.300
1749562370500.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562370500.0,2025-06-10 13:32:50.500
1749562370700.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,3.0,26.0,130.0,0.0,1749562370700.0,2025-06-10 13:32:50.700
1749562370901.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,2.0,29.0,145.0,0.0,1749562370901.0,2025-06-10 13:32:50.901
1749562371101.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562371101.0,2025-06-10 13:32:51.101
1749562371301.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562371301.0,2025-06-10 13:32:51.301
1749562371502.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562371502.0,2025-06-10 13:32:51.502
1749562371702.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,4.0,30.0,150.0,2.0,1749562371702.0,2025-06-10 13:32:51.702
1749562371902.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562371902.0,2025-06-10 13:32:51.902
