timestamp,eID,objectVersion,classID,sensorConfig,sensorMeasures,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,vT,datetime
1749562380515.0,STABSPECTRO_4112,,,,,302.702,0.6,52.895,0.529,38.079,0.6,0.694,135.0,2.0,83.0,12.06,66.186,387.445,33.768,-5.521,"[0.6, 0.585, 0, 0.216, 0.783, 0, 0, 0, 0, 0, 1, 0.729, 1.944, 3.933, 1.486, 2.878, 1.952, 2.899, 6.392, 3.026, 0.756, 2.49, 4.633, 0.878, 1.996, 0, 0.32, 0.679, 0.199, 1.439, 1.361, 0.518, 0.481, 0.397, 1.439, 2.439, 0.722, 1, 1.193, 1.843, 0.963, 0.916, 0.083, 0.796, 1.203, 0, 0, 0, 0, 0, 0, 0.316, 0.683, 0.197, 0.802, 1, 0, 0, 0, 0.838, 1.161, 0, 1.16, 0.839, 0, 0, 0, 0, 0.803, 0.196, 0, 0.249, 1.75, 0.006, 0.993, 0, 0, 0, 0, 0, 0, 0, 0.973, 0.026, 0, 0.296, 0.703, 0, 0.619, 0.38, 0, 0.942, 0.441, 0.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.444, 0.555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.722, 0.277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1.135, 0.864, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.026,1749562380515.0,2025-06-10 13:33:00.515
1749562381116.0,STABSPECTRO_4112,,,,,393.005,0.599,52.983,0.47,38.143,0.599,0.694,115.0,2.0,70.0,52.551,66.297,388.092,-29.186,2.737,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 0.729, 2.878, 1.878, 3.486, 2.176, 0, 0.925, 2.804, 2.878, 1.878, 2.195, 0.439, 1.439, 3.437, 0, 0.88, 1.119, 0, 0, 0, 0, 0, 0.957, 0.042, 3.349, 1.927, 1.439, 1.439, 0.843, 0, 0, 1.832, 1.167, 0.796, 0.203, 0.676, 0.323, 0, 0, 0.873, 1.126, 0, 0.756, 0.243, 0, 0, 0.517, 0.482, 0, 0, 0, 0, 0.16, 0.839, 0, 0, 0, 0.362, 0.637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209, 1.44, 0.349, 0.532, 1.44, 1.026, 0, 0, 0, 0, 0.619, 0.38, 0, 0, 0.383, 0.616, 0, 0, 1, 0, 0, 0, 0, 1.354, 0.645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.745, 0.254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0.223, 0.776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.025,1749562381116.0,2025-06-10 13:33:01.116
1749562381716.0,STABSPECTRO_4112,,,,,-17.241,0.599,52.983,0.378,38.143,0.599,0.694,115.0,2.0,72.0,52.253,66.297,388.092,-1.781,11.104,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1.458, 0.541, 1.215, 2.925, 3.831, 2.878, 1.243, 2.709, 6.439, 2.122, 1.756, 2.001, 1.875, 0.882, 1.117, 1.64, 2.119, 1.24, 1.916, 2.161, 0.921, 0, 0.397, 2.277, 0.325, 0, 0, 0, 0, 0, 0, 0, 0.796, 0.203, 0.676, 0.323, 0, 0, 0, 0, 0.316, 0.683, 1, 0.637, 0.44, 1.44, 1.44, 0.041, 0, 1, 0, 0.16, 0.839, 0, 0, 0.921, 0.44, 0.637, 0, 0, 0.124, 0.875, 0, 0, 0.887, 0.112, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.939, 0, 1.383, 0.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12, 0.879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.019,1749562381716.0,2025-06-10 13:33:01.716
1749562382316.0,STABSPECTRO_4112,,,,,369.398,0.599,52.983,0.362,38.143,0.599,0.694,165.0,0.0,87.0,51.905,66.297,388.092,-18.233,4.388,"[0.598, 0.585, 0, 0, 0, 0, 0, 1.945, 0.466, 1.439, 0.439, 1.439, 1.439, 3.87, 3.96, 1.459, 4.317, 4.318, 4.318, 2.586, 2.049, 5.686, 5.826, 1.441, 1.996, 2.641, 0.998, 1.359, 2.598, 3.04, 0.361, 0, 0, 0, 0, 1, 0.717, 0.282, 0, 0, 0, 1.832, 2.523, 1.439, 0.203, 0, 0.116, 1.996, 2.88, 0.007, 0, 0, 0, 0, 0, 0.155, 2.362, 0.482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.803, 0.196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.178, 0.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.796, 0.203, 0.679, 0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.861, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.701, 0.298, 0, 0, 0.47, 0.529, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019,1749562382316.0,2025-06-10 13:33:02.316
1749562382917.0,STABSPECTRO_4112,,,,,183.009,0.599,52.983,0.479,38.143,0.599,0.694,134.0,4.0,74.0,19.636,66.297,388.092,5.625,8.518,"[0.598, 0.585, 0, 0, 0, 0.094, 0.905, 0, 0, 0.85, 1.439, 0.709, 2.168, 2.047, 2.878, 2.878, 1.027, 1, 1.608, 5.878, 2.195, 0.439, 3.125, 1.751, 0, 2.641, 0.678, 2.199, 1.48, 0, 0, 0, 1.915, 2.084, 1.674, 1.325, 0, 2.156, 1.439, 1.403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.436, 1.44, 0.123, 0.756, 0.243, 0.637, 1.362, 0.517, 0.482, 0, 0.838, 0.161, 0, 0, 0.6, 0.399, 0.481, 0.518, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.855, 0.144, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.472, 1.441, 0.086, 0.796, 0.203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.094, 0.905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.586, 0.413, 0, 0, 0, 0.797, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.308, 0.691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",0.025,1749562382917.0,2025-06-10 13:33:02.917
1749562383516.0,STABSPECTRO_4112,,,,,47.556,0.6,52.895,1.464,38.079,0.6,0.694,155.0,0.0,69.0,53.293,66.186,387.445,-25.208,37.559,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 1.411, 0.588, 0.87, 2.858, 0.439, 2.654, 2.27, 1.905, 0.925, 2.804, 2.878, 3.122, 4.318, 1.95, 0, 3.001, 1.439, 2.32, 2.558, 1.439, 0.24, 0, 0.157, 1.842, 1.915, 2.481, 0.602, 0, 0.717, 0.282, 0, 0, 0, 0, 0.356, 1.439, 0.203, 0, 2.116, 0.883, 0.996, 0.003, 0, 0, 0.756, 1.243, 0, 0, 0, 0.958, 1.041, 0, 0, 0, 0, 0, 0.04, 0.959, 0, 1, 0, 1.487, 1.512, 0, 0, 0, 0, 0, 0, 0, 0.209, 0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.824, 0.175, 0, 0, 0, 0, 0.472, 0.527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.861, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.436, 0.563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015,1749562383516.0,2025-06-10 13:33:03.516
1749562384117.0,STABSPECTRO_4112,,,,,156.428,0.597,53.161,0.48,38.271,0.597,0.694,141.0,1.0,73.0,47.686,66.519,389.392,3.316,27.283,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 1.411, 0.588, 0.58, 2.149, 0.439, 2.047, 4.831, 1.439, 0.513, 3.365, 1.439, 1.683, 3.562, 1.95, 1.686, 2.315, 1.439, 0.558, 2.32, 2.199, 0.48, 0.638, 1.361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.832, 2.167, 0, 0.236, 0.763, 1.116, 0.883, 0, 0, 0.876, 1.123, 0, 0.197, 1.44, 0.362, 0, 0.958, 0.44, 0.601, 0, 0, 0.32, 1.679, 0, 0, 0, 0.362, 1.44, 1.196, 0, 0, 0, 0, 0, 0, 0.328, 0.671, 0.209, 1.44, 0.349, 0, 0, 0.414, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 1.419, 0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.338, 0.661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.389, 0.61, 0, 0.725, 0.274, 0, 0, 0, 0.951, 1.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.026,1749562384117.0,2025-06-10 13:33:04.117
1749562384716.0,STABSPECTRO_4112,,,,,116.682,0.6,52.895,0.637,38.079,0.6,0.694,75.0,1.0,66.0,4.819,66.186,387.445,25.314,20.351,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, 0.709, 1, 1.823, 2.27, 2.878, 1.952, 0.074, 1.608, 3.122, 5.001, 3.389, 0.877, 2.003, 3.32, 2.557, 0.439, 1.439, 1.24, 0, 0.157, 2.361, 1.439, 0.439, 0.602, 1, 0, 1, 0.596, 0.403, 0.476, 0.523, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.077, 0.922, 0, 0.398, 0.601, 1, 0, 0, 0.6, 1.399, 0, 0, 0, 0.803, 1.196, 0, 0, 0.565, 0.434, 0, 0.887, 0.112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0.734, 0.148, 1.441, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.817, 0.182, 0.701, 0.298, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.665, 0.334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.019,1749562384716.0,2025-06-10 13:33:04.716
1749562385318.0,STABSPECTRO_4112,,,,,14.833,0.6,52.895,0.799,38.079,0.6,0.694,85.0,3.0,70.0,-2.837,66.186,387.445,63.833,-9.947,"[0.6, 0.585, 0, 0, 0, 0, 0, 0.972, 0.027, 0, 0.29, 1.439, 7.607, 1.662, 1, 2.431, 3.493, 2.439, 3.852, 3.27, 1.512, 0, 0.562, 2.437, 1.323, 1.676, 2.32, 0.679, 0.199, 0.8, 3.078, 0.921, 0, 1, 1.674, 0.325, 0, 0, 0.596, 0.403, 0.952, 1.047, 0, 0.796, 0.203, 0, 0, 0, 0, 1.436, 0.563, 1, 0.756, 1.243, 0, 0, 0, 0, 0.398, 0.601, 2.279, 0.72, 0, 0, 0, 0, 0, 0, 0, 0.243, 0.756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.817, 0.182, 0, 0, 0, 0, 0, 0, 0.355, 0.644, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.651, 0.348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.506, 0.493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.022,1749562385318.0,2025-06-10 13:33:05.318
1749562385921.0,STABSPECTRO_4112,,,,,467.814,0.599,52.983,0.829,38.143,0.599,0.694,168.0,1.0,103.0,1.433,66.297,388.092,44.515,19.697,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 1.439, 0.439, 2.897, 2.823, 4.988, 1.141, 4.804, 2.054, 2, 0, 4.462, 6.586, 1.95, 1.124, 4.878, 2.879, 2.879, 0.879, 4.398, 0.961, 0.638, 1.361, 0.518, 0.481, 0.397, 0.602, 0.277, 0.722, 0.313, 2.283, 0.403, 0.476, 0.523, 1, 0, 0.236, 1.44, 0.44, 0.883, 0, 0.436, 1.44, 0.123, 0, 0.197, 0.802, 0, 0, 0, 1, 0.838, 0.161, 0.719, 1.28, 0.6, 1.399, 0.481, 0.518, 0, 0, 1, 0, 2.124, 0.875, 0, 0, 0.887, 1.44, 1.44, 0.44, 0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.589, 1.41, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.861, 0.441, 0.696, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.028, 0.971, 0, 0, 0, 0.24, 1.442, 0.317, 0, 0, 0.452, 0.547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.602, 0.397, 0, 0, 0, 0, 0.268, 0.731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.939, 0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.033,1749562385921.0,2025-06-10 13:33:05.921
1749562386519.0,STABSPECTRO_4112,,,,,166.147,0.599,52.983,0.431,38.143,0.599,0.694,101.0,0.0,66.0,48.599,66.297,388.092,-6.716,3.935,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 1.29, 2.897, 3.317, 3.102, 1.439, 2.412, 2.466, 1.804, 2.074, 2.195, 2.049, 1.195, 2.316, 1.439, 1.439, 2.32, 0.558, 0.679, 0, 0.638, 0.361, 0.518, 0.481, 0.397, 0.602, 1.277, 0.722, 0, 0, 0.036, 1.916, 1.047, 0.356, 0.643, 2, 0.676, 0.44, 0.883, 0, 0, 0, 3, 0, 0, 0, 0.155, 1.844, 0, 0, 0, 0, 0.719, 0.28, 0, 0, 0, 0, 0.362, 0.637, 0, 0, 0.124, 0.875, 0, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.939, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.954, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.586, 0.413, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016,1749562386519.0,2025-06-10 13:33:06.519
1749562387119.0,STABSPECTRO_4112,,,,,103.719,0.598,53.072,0.341,38.207,0.598,0.694,106.0,2.0,63.0,37.111,66.407,388.741,-0.652,-7.658,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1.337, 2.27, 4.439, 1.925, 3.804, 4.318, 1.904, 0.487, 3.562, 1.95, 1.124, 1.877, 1.88, 1.117, 2.32, 2.199, 0.48, 0, 0.078, 1.439, 1.439, 2.439, 0.602, 0, 0.717, 0.282, 0, 0.036, 0.963, 0, 0.356, 0.643, 0, 0, 0.232, 2.323, 0.443, 0, 0, 0, 0.756, 0.243, 0, 2, 0, 0.958, 0.041, 0, 0.279, 0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0.684, 0.315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.383, 0.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.977, 0.022, 0.861, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.017,1749562387119.0,2025-06-10 13:33:07.119
