20250611_090415_MWALK_#0122
Field-Nr.: 1
Date: 11.06.2025
Time: 09:04:44
MagWalk: 000122
Samples: 6753
###---Probe---###
Probe Firmware: 00.00-00/00
Median Probe Temperature: +20.9 [degC]
SampleFrequence: 250 [Hz]
Digital Probe Voltage: +3.64 [V]
Anlog Probe (positiv) Voltage: +12.11 [V]
Anlog Probe (negativ) Voltage: -12.13 [V]
###---DataLogger---###
DataLogger Firmware 04.00-02/00
Input Voltage: +11.96 [V]
Median Temperature: +24.0 [degC]
###---GPS---###
GGA Information
GPS enabeld
GGA Quality: 0 = invalid 1 = GPS fix (SPS); 2 = DGPS fix; 3 = PPS fix; 4 = Real Time Kinematic; 5 = Float RTK; 6 = estimated (dead reckoning) (2.3 feature); 7 = Manual input mode; 8 = Simulation mode

Timestamp [ms]; B1x [nT]; B1y [nT]; B1z [nT]; B2x [nT]; B2y [nT]; B2z [nT]; AccX [g]; AccY [g]; AccZ [g]; Temp [Deg]; Latitude [Decimal Degrees]; Longitude [Decimal Degrees]; Altitude [m]; Satellites; Quality; GPSTime; GPSDate; GPSTime [hh:mm:ss.sss];
23684;14810.11;-7803.70;49669.39;14300.39;-6933.19;50030.57;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23688;14808.46;-7803.82;49670.97;14300.22;-6933.64;50029.73;0.034;0.048;0.996;0.0;0;0;0;0;0;0;0;0;
23692;14808.92;-7804.56;49670.63;14300.15;-6933.39;50029.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23696;14807.19;-7804.37;49670.30;14300.52;-6933.49;50029.47;0.038;0.044;1.000;0.0;0;0;0;0;0;0;0;0;
23700;14808.43;-7804.05;49669.85;14301.03;-6933.40;50029.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23704;14808.74;-7803.63;49670.58;14301.63;-6934.25;50030.15;0.040;0.041;1.008;0.0;0;0;0;0;0;0;0;0;
23708;14809.81;-7803.98;49669.63;14301.38;-6933.92;50029.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23712;14809.48;-7804.55;49669.52;14301.91;-6933.72;50029.43;0.043;0.040;1.008;0.0;0;0;0;0;0;0;0;0;
23716;14811.06;-7804.12;49669.41;14303.32;-6933.71;50028.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23720;14812.18;-7803.02;49670.20;14303.09;-6933.29;50028.91;0.046;0.041;1.000;0.0;0;0;0;0;0;0;0;0;
23724;14813.32;-7803.53;49670.58;14305.19;-6932.86;50029.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23728;14813.45;-7803.53;49669.24;14304.53;-6933.04;50029.95;0.048;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
23732;14815.21;-7803.80;49668.29;14305.57;-6933.05;50028.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23736;14814.07;-7804.05;49668.67;14306.16;-6932.87;50028.26;0.049;0.052;1.008;0.0;0;0;0;0;0;0;0;0;
23740;14813.83;-7804.44;49667.83;14307.28;-6932.50;50028.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23744;14815.32;-7804.25;49667.92;14306.98;-6934.00;50028.20;0.047;0.053;1.012;0.0;0;0;0;0;0;0;0;0;
23748;14815.65;-7803.30;49668.57;14307.99;-6933.85;50027.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23752;14816.00;-7802.96;49668.32;14307.07;-6934.14;50027.73;0.044;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
23756;14815.72;-7803.99;49668.45;14307.35;-6934.54;50028.78;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23760;14815.75;-7804.19;49668.13;14307.51;-6933.44;50028.17;0.040;0.043;1.008;0.0;0;0;0;0;0;0;0;0;
23764;14817.11;-7803.96;49669.09;14308.49;-6933.89;50026.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23768;14817.92;-7802.91;49667.06;14309.98;-6933.37;50028.19;0.034;0.038;1.000;0.0;0;0;0;0;0;0;0;0;
23772;14818.32;-7803.95;49668.43;14310.22;-6933.01;50026.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23776;14819.22;-7803.88;49668.11;14311.32;-6933.58;50027.28;0.031;0.038;0.996;0.0;0;0;0;0;0;0;0;0;
23780;14818.82;-7803.70;49667.51;14311.18;-6934.06;50027.42;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23784;14819.97;-7803.68;49668.03;14311.60;-6933.51;50025.78;0.029;0.041;0.996;0.0;0;0;0;0;0;0;0;0;
23788;14819.80;-7804.95;49667.13;14311.42;-6933.78;50026.33;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23792;14819.25;-7803.18;49667.82;14312.23;-6933.17;50026.51;0.031;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
23796;14818.64;-7803.80;49667.10;14311.06;-6933.95;50026.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23800;14817.58;-7804.17;49668.14;14310.53;-6933.14;50026.43;0.037;0.051;0.996;0.0;0;0;0;0;0;0;0;0;
23804;14818.30;-7804.28;49667.47;14310.19;-6933.95;50027.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23808;14818.35;-7804.49;49668.27;14310.49;-6933.93;50027.11;0.042;0.052;1.000;0.0;0;0;0;0;0;0;0;0;
23812;14818.30;-7803.87;49668.85;14310.89;-6934.22;50027.43;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23816;14818.21;-7804.77;49667.06;14311.36;-6932.82;50027.04;0.048;0.048;1.008;0.0;0;0;0;0;0;0;0;0;
23820;14819.26;-7803.71;49667.96;14310.63;-6933.57;50028.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23824;14819.75;-7804.00;49668.24;14310.21;-6933.22;50027.21;0.051;0.045;1.012;0.0;63.7924355;9.3761445;11.6;12;2;90442.8;2025/06/11;09:04:42.797;
23828;14817.06;-7805.32;49667.58;14309.83;-6933.83;50027.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23832;14816.12;-7803.53;49666.94;14308.24;-6933.61;50027.14;0.053;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
23836;14815.03;-7804.38;49668.68;14306.99;-6932.90;50027.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23840;14814.65;-7804.20;49669.67;14305.95;-6932.97;50029.22;0.053;0.041;1.012;0.0;0;0;0;0;0;0;0;0;
23844;14812.09;-7803.89;49669.39;14304.47;-6933.68;50029.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23848;14812.20;-7803.52;49669.34;14303.62;-6934.66;50029.06;0.052;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
23852;14811.82;-7804.87;49669.60;14303.01;-6933.86;50028.97;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23856;14811.74;-7802.85;49669.69;14302.83;-6933.07;50028.98;0.051;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
23860;14811.38;-7802.96;49669.73;14302.81;-6933.61;50028.44;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23864;14811.92;-7803.37;49670.53;14303.18;-6933.95;50029.04;0.050;0.052;1.000;0.0;0;0;0;0;0;0;0;0;
23868;14810.32;-7803.21;49669.43;14303.13;-6933.35;50029.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23872;14811.46;-7803.06;49669.41;14302.80;-6933.68;50030.90;0.048;0.054;1.000;0.0;0;0;0;0;0;0;0;0;
23876;14810.82;-7803.23;49669.98;14302.84;-6933.96;50028.85;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23880;14810.48;-7803.77;49669.46;14302.47;-6932.64;50029.26;0.046;0.052;1.008;0.0;0;0;0;0;0;0;0;0;
23884;14809.46;-7802.77;49670.90;14301.95;-6932.37;50031.14;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23888;14809.23;-7803.27;49670.30;14301.38;-6933.31;50030.68;0.044;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
23892;14808.27;-7803.12;49671.02;14301.25;-6933.36;50031.49;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23896;14808.78;-7803.25;49669.75;14300.15;-6933.70;50030.36;0.043;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
23900;14807.81;-7804.87;49670.76;14300.66;-6933.90;50029.26;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23904;14808.92;-7804.13;49670.69;14300.70;-6934.22;50030.30;0.043;0.039;1.012;0.0;0;0;0;0;0;0;0;0;
23908;14809.59;-7803.35;49670.87;14300.84;-6934.03;50029.79;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23912;14808.95;-7803.50;49670.35;14300.54;-6933.60;50029.98;0.044;0.039;1.012;0.0;0;0;0;0;0;0;0;0;
23916;14808.75;-7803.56;49669.98;14301.94;-6933.56;50030.09;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23920;14811.14;-7803.50;49669.31;14302.80;-6933.51;50029.61;0.045;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
23924;14810.71;-7804.05;49669.59;14303.82;-6933.40;50028.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23928;14812.10;-7804.23;49668.67;14305.24;-6933.95;50029.75;0.047;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
23932;14813.95;-7805.16;49669.56;14304.61;-6933.22;50028.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23936;14814.25;-7804.14;49669.00;14306.75;-6933.05;50027.57;0.048;0.052;1.012;0.0;0;0;0;0;0;0;0;0;
23940;14815.93;-7803.60;49668.29;14307.03;-6934.20;50027.52;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23944;14815.92;-7804.14;49668.15;14307.90;-6933.03;50027.75;0.048;0.051;1.012;0.0;0;0;0;0;0;0;0;0;
23948;14816.17;-7803.71;49668.79;14307.52;-6934.18;50028.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23952;14815.45;-7804.14;49669.32;14308.66;-6934.11;50027.59;0.048;0.050;1.012;0.0;0;0;0;0;0;0;0;0;
23956;14816.42;-7804.71;49669.32;14307.95;-6933.25;50026.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23960;14815.54;-7803.99;49668.54;14307.72;-6934.25;50028.27;0.046;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
23964;14815.49;-7803.46;49668.81;14307.56;-6934.10;50027.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23968;14815.96;-7804.74;49669.09;14307.19;-6933.51;50027.31;0.044;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
23972;14815.38;-7803.91;49668.36;14307.70;-6933.19;50027.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23976;14815.85;-7804.25;49668.24;14307.62;-6932.93;50029.41;0.043;0.041;1.012;0.0;0;0;0;0;0;0;0;0;
23980;14816.71;-7805.12;49668.24;14308.80;-6933.33;50029.12;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23984;14816.81;-7804.42;49667.85;14308.79;-6934.15;50029.12;0.043;0.041;1.010;0.0;0;0;0;0;0;0;0;0;
23988;14817.76;-7803.57;49668.35;14309.00;-6934.18;50027.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
23992;14817.50;-7803.30;49667.54;14309.72;-6934.21;50026.35;0.044;0.046;1.002;0.0;0;0;0;0;0;0;0;0;
23996;14819.39;-7803.46;49667.13;14309.98;-6934.03;50026.26;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24000;14819.78;-7805.06;49666.65;14310.90;-6933.65;50027.27;0.045;0.049;0.998;0.0;0;0;0;0;0;0;0;0;
24004;14820.22;-7804.70;49667.18;14311.08;-6934.39;50027.16;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24008;14819.00;-7804.19;49667.54;14310.76;-6934.46;50027.38;0.045;0.049;1.006;0.0;0;0;0;0;0;0;0;0;
24012;14819.47;-7803.70;49668.20;14311.35;-6932.89;50026.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24016;14818.04;-7803.39;49667.19;14309.61;-6933.47;50026.71;0.044;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24020;14817.08;-7803.85;49668.38;14309.16;-6933.32;50027.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24024;14815.72;-7803.59;49668.10;14308.43;-6933.15;50027.59;0.042;0.044;1.012;0.0;63.7924355;9.3761447;11.5;12;2;90443.0;2025/06/11;09:04:43.000;
24028;14815.15;-7802.91;49668.81;14306.73;-6933.42;50027.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24032;14813.60;-7803.73;49668.35;14305.24;-6933.68;50027.81;0.039;0.041;1.010;0.0;0;0;0;0;0;0;0;0;
24036;14814.08;-7804.64;49669.41;14304.62;-6933.67;50028.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24040;14813.42;-7804.23;49668.61;14303.75;-6933.74;50028.66;0.036;0.042;1.002;0.0;0;0;0;0;0;0;0;0;
24044;14813.39;-7803.84;49669.57;14305.47;-6933.81;50029.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24048;14812.50;-7803.53;49669.34;14304.92;-6933.64;50028.87;0.034;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
24052;14813.84;-7804.63;49669.20;14304.96;-6934.21;50028.24;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24056;14811.54;-7804.35;49669.74;14304.83;-6933.31;50027.67;0.033;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
24060;14813.00;-7803.81;49669.57;14304.46;-6933.14;50028.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24064;14811.77;-7804.45;49670.45;14303.13;-6932.94;50029.29;0.032;0.050;0.996;0.0;0;0;0;0;0;0;0;0;
24068;14809.80;-7804.84;49669.62;14301.28;-6933.31;50029.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24072;14808.88;-7804.82;49670.39;14301.30;-6932.41;50030.05;0.033;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
24076;14807.57;-7804.13;49669.85;14300.21;-6932.23;50030.50;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24080;14807.95;-7805.12;49670.98;14298.98;-6932.33;50030.62;0.034;0.048;0.998;0.0;0;0;0;0;0;0;0;0;
24084;14806.58;-7804.98;49671.27;14298.22;-6932.90;50030.61;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24088;14806.38;-7804.67;49671.61;14297.90;-6932.58;50030.97;0.037;0.044;1.006;0.0;0;0;0;0;0;0;0;0;
24092;14807.16;-7803.62;49672.01;14299.07;-6932.69;50030.18;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24096;14807.37;-7804.66;49670.85;14298.62;-6932.18;50030.80;0.039;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24100;14807.95;-7804.69;49671.38;14299.57;-6933.25;50029.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24104;14807.89;-7804.24;49670.39;14299.39;-6933.83;50030.61;0.040;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24108;14808.53;-7804.10;49670.26;14299.86;-6932.82;50030.22;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24112;14808.98;-7803.57;49671.62;14300.15;-6932.73;50029.81;0.041;0.042;1.010;0.0;0;0;0;0;0;0;0;0;
24116;14808.74;-7804.42;49670.55;14300.25;-6932.54;50030.09;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24120;14809.39;-7804.66;49670.99;14300.46;-6932.37;50030.64;0.041;0.046;1.002;0.0;0;0;0;0;0;0;0;0;
24124;14809.88;-7804.31;49671.54;14301.39;-6932.89;50029.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24128;14809.52;-7803.39;49670.97;14301.52;-6932.51;50028.55;0.041;0.048;0.996;0.0;0;0;0;0;0;0;0;0;
24132;14810.32;-7803.55;49670.95;14302.69;-6932.62;50029.93;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24136;14810.39;-7804.46;49669.34;14302.70;-6932.72;50029.95;0.039;0.048;0.996;0.0;0;0;0;0;0;0;0;0;
24140;14812.41;-7805.10;49669.31;14303.89;-6932.72;50029.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24144;14811.54;-7803.88;49669.69;14304.75;-6932.47;50028.99;0.037;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
24148;14813.65;-7804.62;49668.42;14306.39;-6933.36;50028.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24152;14814.32;-7804.21;49668.86;14305.29;-6933.33;50029.19;0.036;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
24156;14816.61;-7804.52;49669.69;14307.66;-6933.63;50027.49;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24160;14816.49;-7804.57;49668.39;14308.15;-6933.95;50027.23;0.036;0.041;0.996;0.0;0;0;0;0;0;0;0;0;
24164;14818.33;-7804.30;49666.57;14309.37;-6933.26;50026.68;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24168;14819.08;-7803.20;49667.67;14310.12;-6933.08;50025.97;0.037;0.042;0.996;0.0;0;0;0;0;0;0;0;0;
24172;14819.03;-7804.09;49667.86;14311.68;-6932.15;50026.35;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24176;14818.92;-7804.71;49667.18;14311.42;-6933.21;50027.53;0.038;0.044;0.998;0.0;0;0;0;0;0;0;0;0;
24180;14818.93;-7803.28;49666.21;14311.17;-6932.79;50027.06;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24184;14818.75;-7804.09;49667.53;14311.32;-6933.40;50026.95;0.039;0.046;1.006;0.0;0;0;0;0;0;0;0;0;
24188;14819.98;-7804.77;49668.03;14310.67;-6933.75;50026.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24192;14819.96;-7803.95;49667.31;14310.90;-6933.82;50027.61;0.040;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24196;14818.68;-7803.68;49667.53;14311.42;-6932.94;50027.11;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24200;14820.79;-7804.94;49668.31;14311.70;-6934.53;50026.35;0.041;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24204;14820.71;-7804.56;49667.07;14312.69;-6933.15;50026.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24208;14819.82;-7803.41;49667.28;14311.43;-6933.26;50026.11;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24212;14820.36;-7804.81;49666.65;14312.05;-6934.39;50027.18;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24216;14819.65;-7803.59;49667.26;14312.21;-6932.40;50027.48;0.043;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
24220;14821.46;-7803.59;49667.79;14311.42;-6933.22;50027.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24224;14820.22;-7805.70;49667.77;14311.35;-6933.18;50026.49;0.043;0.042;1.012;0.0;63.7924355;9.3761448;11.5;12;2;90443.2;2025/06/11;09:04:43.203;
24228;14818.11;-7804.48;49667.58;14310.46;-6933.01;50027.84;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24232;14818.32;-7804.06;49668.88;14310.33;-6933.65;50026.96;0.044;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24236;14817.71;-7804.85;49668.56;14309.93;-6933.61;50026.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24240;14816.88;-7804.13;49668.98;14308.47;-6933.40;50028.33;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24244;14814.93;-7804.70;49668.66;14307.78;-6932.92;50027.21;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24248;14814.04;-7805.03;49669.46;14305.49;-6933.95;50028.26;0.045;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24252;14812.25;-7804.56;49669.81;14304.61;-6934.52;50028.63;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24256;14811.93;-7803.18;49669.27;14302.44;-6933.12;50028.37;0.045;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24260;14809.91;-7803.69;49670.55;14302.01;-6933.49;50029.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24264;14809.88;-7802.78;49670.59;14302.02;-6933.71;50030.61;0.045;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24268;14809.64;-7802.85;49671.24;14301.83;-6933.18;50029.93;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24272;14810.14;-7803.45;49671.19;14301.69;-6933.67;50029.06;0.046;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24276;14810.30;-7803.20;49670.63;14301.21;-6933.50;50030.68;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24280;14809.74;-7805.10;49670.80;14302.05;-6931.69;50030.11;0.046;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24284;14809.42;-7803.80;49671.65;14301.92;-6932.62;50029.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24288;14809.27;-7804.10;49669.82;14300.70;-6932.33;50030.65;0.047;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
24292;14808.27;-7803.88;49671.62;14300.31;-6933.64;50029.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24296;14807.78;-7803.44;49671.41;14300.98;-6933.15;50030.61;0.048;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
24300;14806.63;-7803.94;49671.16;14298.87;-6933.64;50030.32;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24304;14807.91;-7804.45;49670.99;14298.58;-6933.89;50030.43;0.049;0.041;1.012;0.0;0;0;0;0;0;0;0;0;
24308;14806.09;-7803.80;49671.68;14298.04;-6933.99;50030.50;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24312;14806.77;-7803.73;49671.95;14297.41;-6934.31;50030.91;0.048;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24316;14807.80;-7803.19;49671.09;14298.09;-6933.26;50031.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24320;14806.92;-7803.45;49670.76;14299.44;-6933.64;50031.24;0.046;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24324;14809.20;-7803.89;49671.12;14300.59;-6933.10;50030.14;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24328;14809.59;-7804.27;49670.01;14301.96;-6931.97;50029.17;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24332;14812.09;-7803.05;49669.92;14304.26;-6932.66;50028.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24336;14812.34;-7802.98;49669.52;14305.22;-6933.68;50028.85;0.043;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24340;14814.21;-7803.46;49669.30;14306.64;-6933.36;50028.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24344;14815.50;-7803.81;49668.56;14306.43;-6933.19;50026.53;0.042;0.048;1.004;0.0;0;0;0;0;0;0;0;0;
24348;14814.85;-7804.60;49668.70;14307.56;-6933.82;50028.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24352;14816.22;-7804.23;49668.68;14308.06;-6934.49;50026.72;0.040;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
24356;14815.51;-7805.17;49668.49;14308.41;-6934.22;50027.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24360;14816.33;-7804.02;49668.46;14308.86;-6933.53;50026.56;0.041;0.048;1.004;0.0;0;0;0;0;0;0;0;0;
24364;14818.29;-7804.80;49668.82;14309.44;-6934.14;50027.46;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24368;14819.05;-7805.30;49668.11;14310.01;-6933.50;50027.07;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24372;14819.10;-7803.75;49668.14;14310.71;-6933.54;50026.63;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24376;14819.23;-7803.63;49666.96;14311.17;-6934.20;50026.81;0.044;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24380;14820.10;-7804.02;49666.79;14311.57;-6933.15;50027.07;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24384;14821.19;-7805.20;49667.13;14312.71;-6933.21;50026.47;0.047;0.041;1.012;0.0;0;0;0;0;0;0;0;0;
24388;14820.86;-7803.50;49667.75;14312.42;-6932.82;50026.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24392;14821.35;-7804.16;49667.63;14312.48;-6933.36;50026.61;0.048;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
24396;14821.19;-7805.63;49667.13;14313.54;-6934.50;50026.54;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24400;14822.48;-7804.00;49666.80;14314.23;-6934.38;50026.06;0.049;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24404;14821.94;-7803.95;49666.86;14313.99;-6934.46;50026.06;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24408;14822.36;-7804.20;49667.32;14313.98;-6932.92;50026.63;0.048;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24412;14821.73;-7804.82;49666.62;14313.69;-6933.61;50025.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24416;14821.83;-7804.06;49666.12;14313.28;-6934.18;50026.43;0.047;0.050;1.012;0.0;0;0;0;0;0;0;0;0;
24420;14821.68;-7805.16;49666.26;14313.47;-6933.56;50027.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24424;14821.25;-7803.89;49666.11;14312.52;-6933.35;50026.75;0.044;0.050;1.004;0.0;63.7924355;9.3761450;11.5;12;2;90443.4;2025/06/11;09:04:43.398;
24428;14819.36;-7805.14;49667.43;14310.68;-6932.89;50027.39;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24432;14817.54;-7804.17;49667.67;14309.33;-6933.58;50026.67;0.041;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
24436;14815.90;-7803.98;49668.53;14307.90;-6932.80;50027.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24440;14814.70;-7802.49;49669.20;14306.59;-6932.57;50027.41;0.038;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
24444;14813.03;-7803.84;49668.95;14305.43;-6934.14;50028.71;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24448;14811.84;-7804.21;49668.86;14304.67;-6933.99;50028.55;0.035;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
24452;14811.57;-7805.19;49669.13;14302.48;-6933.12;50029.02;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24456;14810.57;-7803.95;49670.95;14303.76;-6933.74;50029.17;0.033;0.041;0.996;0.0;0;0;0;0;0;0;0;0;
24460;14810.41;-7803.96;49670.05;14303.16;-6933.67;50028.76;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24464;14811.60;-7804.03;49669.43;14302.35;-6933.08;50028.87;0.031;0.040;0.996;0.0;0;0;0;0;0;0;0;0;
