timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749563815840,63.79096298519143,9.37279149531419,113,200,60.209,769.606,-4.16,10.69,53.9,1008.5240649052841,16.58,50.70270189431705
1749563805628,63.79096298794039,9.372791590997336,112,179,-14.163,406.708,81.708,11.857,53.9,1008.532782452642,16.55,50.690877367896306
1749563806829,63.790962994517876,9.37279162366168,126,185,80.164,260.675,11.924,16.954,53.9,1008.5325143712574,16.55,50.69143712574851
1749563794818,63.79096299795511,9.37279155105985,114,205,58.347,495.102,-0.105,65.827,53.9,1008.5386892215569,16.51305389221557,50.67
1749563812834,63.79096300011459,9.372791576995834,115,205,36.18,754.853,23.848,-2.831,53.9,1008.525714556331,16.57,50.69274177467597
1749563747929,63.79096300561564,9.372791597825847,111,145,2.275,668.294,14.936,63.286,53.9,1008.5492173479561,16.35543369890329,50.41543369890329
1749563711874,63.790963010748754,9.37279155365502,90,189,24.166,750.296,17.632,-9.512,53.9,1008.5267922155689,16.24576846307385,50.271536926147704
1749563750931,63.79096301079457,9.372791655368216,114,230,-43.306,704.843,81.739,15.152,53.9,1008.5484923230309,16.365383848454638,50.435383848454634
1749563693860,63.79096301268996,9.372791463017194,132,189,31.14,496.657,17.498,17.176,53.9,1008.5195204386839,16.186001994017946,50.216001994017944
1749563710071,63.79096301640044,9.3727915381198,120,200,-20.951,876.432,34.121,44.192,53.9,1008.5252443113773,16.24,50.277784431137725
1749563799022,63.79096302,9.37279163587077,100,155,-33.035,378.676,45.201,43.409,53.9,1008.5375996007984,16.53,50.69
1749563708872,63.79096302563333,9.372791572966667,116,214,31.365,687.785,28.113,-22.633,53.9,1008.525232734531,16.235818363273452,50.26163672654691
1749563698064,63.79096302833333,9.372791457170283,108,221,2.421,492.09,25.431,50.76,53.9,1008.5187111776447,16.2,50.21794411177645
1749563683046,63.790963031519446,9.372791271847223,121,235,30.591,485.843,24.017,19.581,53.9,1008.5169261477046,16.14815369261477,50.19184630738523
1749563690857,63.790963038003326,9.372791463818634,117,190,-32.351,847.248,31.134,73.559,53.9,1008.5186104685943,16.17604187437687,50.23
1749563797822,63.790963038691665,9.372791550108333,110,170,31.058,420.214,19.514,22.116,53.9,1008.5375395812563,16.523020937188434,50.669062811565304
1749563707068,63.79096304339711,9.372791521902384,107,170,-66.511,915.517,76.3,35.054,53.9,1008.5227012961116,16.23,50.26
1749563702862,63.790963044123686,9.372791487864669,113,160,-48.495,1108.305,39.724,42.267,53.9,1008.5199343313374,16.22,50.24
1749563696863,63.79096304666667,9.372791460621187,127,210,-16.964,399.993,88.242,-21.095,53.9,1008.5208249252244,16.19596211365902,50.218075772681956
1749563722703,63.790963047666665,9.372791427333334,113,181,5.21,776.309,19.591,33.559,53.9,1008.5316775449103,16.28,50.29380239520958
1749563720888,63.790963051184136,9.372791540576817,117,155,45.935,438.263,33.109,-10.929,53.9,1008.5322547904191,16.27,50.28569860279441
1749563717883,63.790963060876315,9.372791565662784,115,210,-7.493,409.992,33.553,45.58,53.9,1008.530985343968,16.265712861415754,50.275712861415755
1749563701066,63.79096306315585,9.372791505354964,137,204,116.93,137.476,7.461,51.258,53.9,1008.5174157684631,16.21,50.237894211576844
1749563731112,63.79096306439545,9.372791550521354,117,195,5.901,616.491,34.559,22.207,53.9,1008.5364526946107,16.30766467065868,50.32
1749563735917,63.79096306671381,9.372791520596229,130,190,-12.801,720.454,70.217,-2.839,53.9,1008.541987724551,16.32,50.34559880239521
1749563681845,63.790963066736,9.372791309686633,109,180,46.781,357.274,19.194,-14.869,53.9,1008.5169832335329,16.14,50.19233532934132
1749563716080,63.790963067970054,9.372791511006655,113,216,37.984,734.143,13.849,-7.248,53.9,1008.5284228315054,16.26,50.27772681954138
1749563663822,63.790963068738215,9.37279120319745,114,200,71.336,441.829,0.256,-11.977,53.9,1008.507966267465,16.07,50.03
1749563729911,63.79096307793677,9.372791515069329,121,185,-36.449,842.272,39.079,17.405,53.9,1008.5337839321357,16.3,50.32
1749563719093,63.790963082825,9.372791523436112,123,231,-44.319,531.602,117.21,3.392,53.9,1008.5330341317366,16.27,50.28
1749563677040,63.79096308661953,9.372791200432612,109,199,5.041,658.368,7.214,30.998,53.9,1008.5169512974052,16.12,50.14
1749563671035,63.79096309664448,9.37279115834997,105,137,-36.503,648.559,37.246,33.923,53.9,1008.5097156686626,16.1,50.0983133732535
1749563675838,63.79096310059346,9.372791137287853,106,160,-8.188,487.06,46.308,53.922,53.9,1008.5166676646706,16.12,50.136227544910184
1749563728110,63.79096310086379,9.372791526519933,110,200,16.071,809.929,27.561,6.644,53.9,1008.5355972055888,16.297714570858282,50.3
1749563678839,63.79096310933167,9.372791264176373,132,250,51.983,899.942,-9.109,13.108,53.9,1008.521382235529,16.13,50.158532934131735
1749563674037,63.79096315370771,9.37279119136994,128,183,36.487,394.204,41.082,18.94,53.9,1008.5144263473055,16.11,50.13305389221557
